"SERIALNO","SPORDER","PWGTP","WGTP","AGEP","SEX","ESR","MAR","DIS","Boro","HousingStatus","EducAttain","PreTaxIncome_PU","WAGP_adj","INTP_adj","SEMP_adj","SSP_adj","SSIP_adj","RETP_adj","MRGP_adj","RNTP_adj","NYCgov_MOOP","NYCgov_MedSpending","NYCgov_MedPremiums","NYCgov_HEAP","NYCgov_WIC","NYCgov_SNAP","NYCgov_SchoolLunch","NYCgov_SchoolBreakfast","NYCgov_Nutrition","Off_Threshold","Off_Pov_Stat","NYCgov_Threshold","NYCgov_Pov_Stat","NYCgov_PovGapIndex","NYCgov_PovGap"
8639,1,154,153,60,2,1,5,1,1,1,2,7254.6336,0,0,7254.6336,0,0,0,0,90.68292,374.6747,374.6747,0,21,0,2328,0,0,2328,12486,1,15017.1298261508,2,0,0
8674,2,51,40,7,2,NA,5,2,2,9,1,143883.5664,0,0,0,0,0,0,2619.7288,0,51.894,51.894,0,0,0,0,1170.4,0,1170.4,24424,2,30874.3311009323,2,0,0
8745,1,28,29,35,1,1,1,2,4,9,4,102773.976,69523.572,0,0,0,0,0,1511.382,0,5614.932,80.95464,5533.977,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
8786,1,59,58,91,2,6,2,1,2,1,2,9703.07244,0,30.22764,0,0,9672.8448,0,0,191.44172,244.9397,244.9397,0,21,0,2328,0,0,2328,11511,1,15017.1298261508,2,0,0
8839,1,70,71,44,2,1,1,2,2,9,4,105393.7048,33250.404,0,55417.34,0,0,0,2115.9348,0,221.0684,221.0684,0,0,0,0,585.2,0,585.2,33763,2,46330.3881179886,2,0,0
8843,4,64,51,20,2,1,5,2,5,8,3,286457.2684,20151.76,0,0,0,0,0,0,0,9930.395,4035.277,5895.117,0,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
8944,1,72,72,71,2,6,2,2,3,6,2,24383.6296,0,0,0,15718.3728,0,8665.2568,0,1914.4172,1721.635,215.8791,1505.756,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
8961,1,184,185,46,1,1,5,2,4,6,1,15718.3728,15718.3728,0,0,0,0,0,0,705.3116,0,0,0,0,0,0,0,0,0,12486,2,15017.1298261508,1,0.177571311593056,2666.611328125
8989,2,102,78,38,1,6,5,1,2,8,2,66299.2904,0,6045.528,0,11486.5032,0,0,0,0,10707.33,1337.827,9369.504,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
8990,1,78,78,28,2,1,5,2,2,4,4,57432.516,57432.516,0,0,0,0,0,0,1309.8644,2283.377,394.3944,1888.983,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
9050,3,167,277,25,2,1,5,2,1,1,3,47356.636,24182.112,0,0,0,0,0,0,685.15984,761.804,471.1975,290.6064,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
9054,4,185,189,10,2,NA,5,2,1,9,1,82622.216,0,0,0,0,0,0,2518.97,0,8746.215,2518.935,6227.28,0,0,0,585.2,0,585.2,28643,2,36093.9627996357,2,0,0
9072,3,43,75,16,1,6,5,2,4,6,1,51890.782,0,0,0,0,0,0,0,1209.1056,6453.538,973.5314,5480.007,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
9194,1,94,93,62,2,1,1,2,2,9,3,38288.344,38288.344,0,0,0,0,0,2518.97,0,5077.31,506.4855,4570.824,0,0,0,585.2,0,585.2,19318,2,28519.6992497817,1,0.211515814065933,6032.3671875
9209,1,170,169,74,1,6,4,2,3,5,1,36273.168,0,0,0,12091.056,0,24182.112,0,755.691,1575.502,1575.502,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
9223,2,89,96,71,2,6,1,2,4,3,2,41008.8316,0,0,0,18640.378,0,0,0,1209.1056,1463.203,156.7199,1306.483,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
9225,1,87,87,82,1,6,2,1,1,3,1,0,0,0,0,0,0,0,0,1108.3468,31.1364,31.1364,0,21,0,431,0,0,431,11511,1,15017.1298261508,1,0.854310154914856,12829.2861328125
9238,4,176,149,0,2,NA,5,2,2,6,NA,251897,0,0,0,0,0,0,0,1813.6584,7492.456,1663.722,5828.734,35,1911.6,203,0,0,203,24339,2,32401.9996992759,2,0,0
9267,1,75,75,35,2,3,5,2,2,4,3,70531.16,0,0,0,0,0,0,0,1209.1056,1388.683,1064.865,323.8186,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
9285,1,302,301,78,2,6,5,1,4,2,3,80405.5224,0,0,0,18035.8252,0,0,0,886.67744,2417.015,711.9857,1705.029,35,0,5348,0,0,5348,24755,2,39630.4432054192,2,0,0
9300,2,53,64,32,2,6,1,2,4,9,4,79599.452,0,0,0,0,0,0,1209.1056,0,1069.016,637.2584,431.7581,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
9320,1,77,77,57,2,1,1,2,2,9,4,231745.24,130986.44,0,0,0,0,0,4735.6636,0,2705.421,1444.729,1260.692,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
9402,3,71,58,23,2,1,5,2,5,9,3,118895.384,13098.644,0,0,0,0,0,1511.382,0,3162.462,302.023,2860.439,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
9428,1,69,69,34,1,1,1,2,2,9,4,130986.44,70531.16,0,0,0,0,0,1612.1408,0,4196.149,1443.691,2752.458,0,0,0,0,0,0,19318,2,28519.6992497817,2,0,0
9435,1,99,99,77,2,1,4,2,1,3,1,88063.1912,20151.76,0,0,3123.5228,0,0,0,1309.8644,13049.06,6682.909,6366.149,21,1274.4,8998,1170.4,0,10168.4,33082,2,43036.3761772217,2,0,0
9465,1,79,79,48,2,1,5,2,2,4,3,55417.34,55417.34,0,0,0,0,0,0,1108.3468,5240.257,382.9778,4857.279,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
9530,1,93,93,48,2,6,5,2,1,1,2,151.1382,0,0,0,0,0,0,0,372.80756,0,0,0,21,0,4026,0,0,4026,18774,1,32401.9996992759,1,0.612431287765503,19843.998046875
9635,1,192,192,76,2,1,3,2,1,3,1,19144.172,13098.644,0,0,6045.528,0,0,0,926.98096,1825.32,1498.699,326.6208,21,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
9694,2,150,121,41,1,1,1,2,5,9,3,136024.38,100758.8,0,0,0,0,0,1712.8996,0,7729.093,7542.275,186.8184,0,0,0,585.2,0,585.2,24339,2,32401.9996992759,2,0,0
9704,1,147,147,59,1,1,1,2,5,9,2,114361.238,66500.808,0,0,0,0,0,1209.1056,0,7078.343,3111.564,3966.778,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
9776,1,91,91,74,1,6,5,1,3,8,4,60455.28,0,30227.64,0,16121.408,0,14106.232,0,0,5736.301,267.7731,5468.528,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
9788,1,134,134,69,1,1,5,2,4,8,4,106804.328,96728.448,10075.88,0,0,0,0,0,0,1348.206,1348.206,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
10124,3,120,113,21,2,1,5,2,5,8,3,56576.0662,6045.528,100.7588,0,0,0,0,0,0,6163.97,1306.691,4857.279,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
10175,5,391,256,54,2,6,1,2,1,4,1,46349.048,0,0,0,0,0,0,0,1108.3468,1494.547,1494.547,0,0,637.2,0,0,0,0,30288,2,43036.3761772217,2,0,0
10197,1,155,155,81,2,6,3,1,2,8,2,34459.5096,0,0,0,9068.292,0,25391.2176,0,0,1702.747,21.79548,1680.951,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
10225,1,94,95,44,1,1,1,2,2,3,2,23073.7652,17532.0312,0,0,0,0,0,0,1410.6232,6860.346,1463.411,5396.935,0,637.2,0,585.2,0,585.2,35920,1,43036.3761772217,1,0.112879365682602,4857.9189453125
10236,1,141,142,66,1,6,3,2,4,4,2,0,0,0,0,0,0,0,0,705.3116,4.15152,4.15152,0,0,0,0,0,0,0,11511,1,15017.1298261508,1,0.964797854423523,14488.4951171875
10279,1,40,41,70,2,1,2,2,4,8,2,36474.6856,34257.992,0,0,2216.6936,0,0,0,0,795.0161,172.2881,622.728,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
10303,3,153,182,5,2,NA,5,2,2,4,1,10680.4328,0,0,0,0,0,0,0,755.691,4.15152,4.15152,0,35,0,5927,585.2,290.5,6802.7,19318,1,28519.6992497817,1,0.178159847855568,5081.0654296875
10319,2,78,89,34,2,6,1,1,4,9,3,104789.152,0,0,0,0,0,0,3022.764,0,1495.17,846.9101,648.2599,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
10414,1,56,56,74,1,6,2,2,5,8,2,45845.254,0,0,0,26197.288,0,19647.966,0,0,1611.973,254.2806,1357.692,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
10423,1,107,107,82,1,6,1,1,4,8,4,38086.8264,0,0,0,18136.584,0,4030.352,0,0,4369.061,1756.093,2612.967,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
10444,1,64,65,60,1,1,5,2,2,4,2,166252.02,85644.98,0,20151.76,0,0,60455.28,0,1007.588,2769.065,1648.154,1120.911,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
10535,1,39,38,95,1,6,1,1,2,8,1,76878.9644,0,0,0,1612.1408,6045.528,21159.348,0,0,5896.778,639.3341,5257.444,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
10768,2,120,122,37,2,1,3,2,2,4,2,139047.144,45341.46,0,0,0,0,0,0,2418.2112,103.788,103.788,0,35,0,739,0,0,739,16072,2,21174.1530548727,2,0,0
10859,1,45,45,49,1,1,1,2,2,9,3,84133.598,29119.2932,0,0,0,0,0,2115.9348,0,7688.616,440.0612,7248.555,35,0,5064,0,0,5064,25160,2,36093.9627996357,2,0,0
10868,2,72,80,34,1,1,5,2,2,4,4,170282.372,72546.336,0,0,0,0,0,0,1914.4172,6073.632,1149.971,4923.661,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
11099,1,81,81,95,2,6,2,2,2,6,2,16826.7196,0,15113.82,0,1712.8996,0,0,0,806.0704,2412.552,161.9093,2250.643,0,0,0,0,0,0,11511,2,15017.1298261508,1,0.087310247123241,1311.14929199219
11108,2,155,190,75,1,6,1,1,2,3,4,14509.2672,0,0,0,0,7254.6336,0,0,1511.382,284.3792,284.3792,0,21,0,3979,0,0,3979,14507,2,21174.1530548727,2,0,0
11326,1,266,266,36,1,1,5,2,3,4,4,24182.112,24182.112,0,0,0,0,0,0,1712.8996,49.81824,49.81824,0,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
11426,2,186,147,27,2,1,5,2,4,8,4,41613.3844,27204.876,0,0,0,0,0,0,0,7214.138,1303.577,5910.561,35,0,0,0,0,0,24755,2,39630.4432054192,2,0,0
11432,5,94,92,14,1,NA,5,2,2,3,1,16625.202,0,0,0,0,0,0,0,1511.382,1194.599,133.8865,1060.713,21,637.2,10502,1170.4,0,11672.4,40809,1,49526.8626664041,2,0,0
11543,1,196,196,74,1,6,3,1,3,8,4,160206.492,80607.04,30227.64,0,36273.168,3022.764,0,0,0,1792.419,1792.419,0,35,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
11544,1,93,93,56,1,1,3,2,1,4,2,62369.6972,42318.696,0,0,0,0,0,0,201.5176,2834.492,135.9623,2698.53,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
11682,2,92,121,25,2,1,1,2,2,6,2,72647.0948,0,0,17229.7548,0,0,0,0,1511.382,693.3039,693.3039,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
11792,5,83,74,10,2,NA,5,2,1,4,1,50218.18592,0,0,0,0,0,0,0,1612.1408,3814.998,797.0919,3017.906,0,1274.4,0,585.2,0,585.2,38313,2,49526.8626664041,2,0,0
11857,1,38,37,40,2,1,5,1,4,6,3,6045.528,6045.528,0,0,0,0,0,0,1108.3468,139.0759,139.0759,0,35,0,1684,0,0,1684,12486,1,15017.1298261508,1,0.537996351718903,8079.1611328125
11940,1,40,41,68,1,6,1,1,2,8,4,79700.2108,0,0,0,0,0,0,0,0,6448.058,1360.661,5087.397,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
11942,2,382,392,14,2,NA,5,2,3,5,1,10075.88,0,0,0,0,0,0,0,261.97288,0,0,0,35,637.2,0,585.2,0,585.2,24424,1,30874.3311009323,2,0,0
11967,3,168,148,24,2,1,5,2,2,4,2,80405.5224,10881.9504,0,0,0,0,0,0,1108.3468,2168.131,387.1294,1781.002,35,0,2247,0,0,2247,24755,2,39630.4432054192,2,0,0
11978,1,119,119,55,2,1,5,1,2,6,1,25189.7,25189.7,0,0,0,0,0,0,765.76688,1065.093,14.53032,1050.563,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
11990,2,84,84,76,2,6,1,2,4,6,3,116718.99392,403.0352,100.7588,0,13400.9204,0,0,0,1209.1056,2705.588,1527.76,1177.828,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
12037,1,32,32,55,2,1,1,1,1,6,1,79599.452,29220.052,0,0,0,0,0,0,654.9322,5569.265,2050.851,3518.413,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
12050,3,67,53,10,1,NA,5,2,1,8,1,154164.994352,0,0,0,0,0,0,0,0,9449.689,3086.655,6363.035,0,0,0,585.2,0,585.2,25160,2,36093.9627996357,2,0,0
12052,3,222,122,3,1,NA,5,2,3,4,1,0,0,0,0,0,0,0,0,60.45528,0,0,0,0,637.2,0,585.2,0,585.2,19337,1,26902.7341846366,1,0.386485487222672,10397.5166015625
12145,3,206,245,10,2,NA,5,2,2,8,1,79800.9696,0,0,0,0,0,0,0,0,110.0153,110.0153,0,35,0,2236,1170.4,581,3987.4,24339,2,32401.9996992759,2,0,0
12162,1,170,171,41,2,1,2,2,1,4,3,48364.224,48364.224,0,0,0,0,0,0,1209.1056,4754.57,436.9475,4317.623,0,0,0,0,0,0,16543,2,22660.9278954915,2,0,0
12218,2,160,111,27,1,1,5,2,2,6,4,64384.8732,12997.8852,0,0,0,0,0,0,1813.6584,5431.269,2732.738,2698.53,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
12235,1,208,208,39,2,1,5,2,4,8,4,70531.16,70531.16,0,0,0,0,0,0,0,1072.13,25.947,1046.183,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
12302,1,72,72,48,1,1,5,2,3,6,4,100758.8,100758.8,0,0,0,0,0,0,2518.97,3734.292,1193.562,2540.73,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
12397,3,98,67,11,2,NA,5,2,4,9,1,59447.692,0,0,0,0,0,0,3123.5228,0,2179.548,830.3041,1349.244,0,0,0,0,0,0,19337,2,26902.7341846366,2,0,0
12514,4,83,76,67,1,6,1,2,2,9,1,74188.70444,0,0,0,0,0,0,2015.176,0,2178.51,933.0543,1245.456,0,0,0,0,0,0,33763,2,46330.3881179886,2,0,0
12629,1,156,156,66,2,6,3,2,3,3,3,13179.25104,0,0,0,13098.644,0,0,0,695.23572,1399.892,93.40921,1306.483,21,0,814,0,0,814,11511,2,15017.1298261508,2,0,0
12645,2,42,43,63,2,1,1,2,2,8,4,221669.36,104789.152,0,0,0,0,0,0,0,9415.648,4315.505,5100.143,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
12656,1,50,49,86,2,6,2,1,1,6,4,46349.048,0,7053.116,0,15113.82,0,18136.584,0,1511.382,10422.18,6188.879,4233.305,35,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
12717,5,93,82,17,2,6,5,2,2,8,1,211593.48,0,0,0,0,0,0,0,0,12423.47,2968.337,9455.129,0,0,0,0,0,0,29360,2,39630.4432054192,2,0,0
12780,4,46,62,5,2,NA,5,2,3,5,1,94713.272,0,0,0,0,0,0,0,1108.3468,7956.389,994.2892,6962.1,0,0,0,1170.4,0,1170.4,24339,2,32401.9996992759,2,0,0
12782,2,129,106,28,1,6,5,2,3,6,4,0,0,0,0,0,0,0,0,2115.9348,3.11364,3.11364,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
12840,1,40,40,35,2,1,5,2,2,4,4,63971.76212,55417.34,0,0,0,0,0,0,453.4146,213.8033,213.8033,0,35,0,1177,0,0,1177,16072,2,21174.1530548727,2,0,0
12855,1,606,606,42,2,1,5,2,4,6,2,27204.876,27204.876,0,0,0,0,0,0,1007.588,4480.528,432.796,4047.732,0,0,0,0,0,0,16543,2,22660.9278954915,1,0.055263951420784,1252.33239746094
12901,3,316,427,26,2,6,5,2,1,4,4,0,0,0,0,0,0,0,0,3425.7992,62.2728,62.2728,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
12955,1,87,87,63,1,1,5,2,5,6,3,52394.576,52394.576,0,0,0,0,0,0,604.5528,5045.136,349.7656,4695.37,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
13080,1,44,43,68,2,1,2,2,2,8,3,25693.494,24182.112,0,0,1511.382,0,0,0,0,2593.143,554.228,2038.915,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
13133,1,72,72,55,1,1,5,2,2,6,4,609590.74,605560.388,4030.352,0,0,0,0,0,2317.4524,5002.582,1266.214,3736.368,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
13177,1,78,78,56,1,6,3,2,4,6,3,0,0,0,0,0,0,0,0,1511.382,166.0608,166.0608,0,0,0,0,0,0,0,12486,1,15017.1298261508,1,1,15017.1298828125
13204,2,211,148,30,1,1,1,2,3,4,4,107811.916,60455.28,0,0,0,0,0,0,3123.5228,4861.43,813.698,4047.732,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
13247,3,159,176,19,1,6,5,2,2,4,1,25189.7,0,0,0,0,0,0,0,1309.8644,0,0,0,35,0,7068,1170.4,581,8819.4,24339,2,32401.9996992759,2,0,0
13249,1,99,100,66,2,1,1,2,4,8,4,236783.18,100758.8,0,0,0,0,0,0,0,2398.333,1091.849,1306.483,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
13320,2,205,160,40,2,6,1,2,4,8,2,39295.932,0,0,0,0,0,0,0,0,2.07576,2.07576,0,0,0,0,585.2,0,585.2,24339,2,32401.9996992759,2,0,0
13323,2,37,42,50,2,1,1,2,4,9,4,179350.664,80607.04,0,0,0,0,0,130.98644,0,6439.921,5331.59,1108.331,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
13419,2,344,116,31,1,1,5,2,4,6,3,50883.194,10075.88,0,0,0,0,0,0,1612.1408,3785.148,1916.964,1868.184,35,0,1552,0,0,1552,16072,2,21174.1530548727,2,0,0
13550,1,214,215,42,1,1,5,2,2,6,2,100758.8,0,0,100758.8,0,0,0,0,3325.0404,884.2738,236.6367,647.6371,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
13583,1,363,362,55,2,6,5,2,2,3,3,0,0,0,0,0,0,0,0,856.4498,1.03788,1.03788,0,21,0,0,0,0,0,12486,1,15017.1298261508,1,0.600216627120972,9013.53125
13695,3,155,136,10,1,NA,5,2,3,4,1,60455.28,0,0,0,0,0,0,0,816.14628,3167.61,415.152,2752.458,0,0,0,585.2,0,585.2,19318,2,28519.6992497817,2,0,0
13745,2,137,154,75,2,6,1,1,2,3,3,89937.30488,0,0,0,13904.7144,0,19547.2072,0,1108.3468,7913.629,3449.914,4463.715,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
13823,1,96,95,66,2,1,1,1,2,6,2,15919.8904,10378.1564,0,0,3627.3168,0,0,0,282.12464,113.1289,113.1289,0,35,0,4284,0,0,4284,14507,2,21174.1530548727,1,0.088075332343578,1864.92053222656
13890,1,81,81,27,1,1,1,2,3,6,4,450895.63,0,259957.704,151138.2,0,0,0,0,2216.6936,4315.505,1363.774,2951.731,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
13923,1,112,112,26,2,1,5,2,3,6,4,689190.192,73553.924,0,0,0,0,0,0,3929.5932,3690.701,415.152,3275.549,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
13938,3,68,82,11,2,NA,5,2,2,7,1,18841.8956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585.2,0,585.2,24339,1,32401.9996992759,2,0,0
13940,5,77,116,16,2,6,5,2,2,9,1,12091.056,0,0,0,0,0,0,876.60156,0,20.7576,20.7576,0,35,0,11100,585.2,0,11685.2,33082,1,43036.3761772217,1,0.226804152131081,9760.8291015625
14002,1,144,145,33,1,3,5,2,2,6,3,-4836.4224,0,-4836.4224,0,0,0,0,0,977.36036,142.1896,10.3788,131.8108,0,0,0,0,0,0,16072,1,21174.1530548727,1,1,21174.15234375
14098,1,63,63,67,1,6,5,2,4,4,3,22166.936,0,0,0,18841.8956,0,3325.0404,0,1309.8644,509.101,29.06064,480.0403,35,0,2094,0,0,2094,11511,2,15017.1298261508,2,0,0
14181,4,67,83,43,1,1,3,2,5,3,1,18640.378,18136.584,0,0,0,0,0,0,1612.1408,1036.842,1036.842,0,0,0,0,585.2,0,585.2,25160,1,36093.9627996357,1,0.209074512124062,7546.32763671875
14279,1,363,363,41,1,6,5,1,3,4,1,9370.5684,0,0,0,0,9370.5684,0,0,221.66936,360.1444,360.1444,0,35,0,1972,0,0,1972,12486,1,15017.1298261508,2,0,0
14410,2,58,53,68,2,6,1,2,1,9,3,22166.936,0,0,0,7053.116,0,0,2317.4524,0,2400.202,875.9708,1524.231,0,0,0,0,0,0,14507,2,21174.1530548727,1,0.066468730568886,1407.41906738281
14423,6,176,147,5,2,NA,5,2,1,6,1,91388.2316,0,0,0,0,0,0,0,1209.1056,1106.38,857.2889,249.0912,0,0,0,585.2,0,585.2,38905,2,52637.2038049417,2,0,0
14433,3,40,42,87,1,6,2,1,2,9,1,151641.994,0,0,0,18035.8252,0,6851.5984,1209.1056,0,13067.53,3684.474,9383.059,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
14440,2,55,52,18,1,1,5,2,4,7,3,75569.1,15113.82,0,0,0,0,0,0,0,3649.186,1158.274,2490.912,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
14502,1,227,227,83,2,6,3,2,3,3,1,13098.644,0,0,0,13098.644,0,0,0,1007.588,596.7811,596.7811,0,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
14597,2,202,151,31,2,1,5,1,2,3,3,44636.1484,32242.816,0,0,0,0,0,0,1511.382,2376.746,234.5609,2142.185,21,0,4650,585.2,290.5,5525.7,19318,2,28519.6992497817,2,0,0
14659,3,103,64,25,2,1,5,2,4,9,2,92395.8196,14912.3024,0,0,0,0,0,2821.2464,0,3910.399,228.3336,3682.066,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
14671,3,114,66,26,2,3,5,2,5,8,2,55417.34,0,0,0,0,0,0,0,0,8959.105,5060.703,3898.402,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
14800,2,181,145,48,2,1,5,2,4,7,4,95720.86,60455.28,0,0,0,0,0,0,0,880.1223,880.1223,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
14850,2,95,105,65,2,6,2,2,4,6,4,5037.94,0,0,0,0,0,0,0,1209.1056,4894.788,286.4549,4608.333,0,0,0,0,0,0,16072,1,21174.1530548727,1,0.993239283561707,21031
14870,1,361,362,37,2,1,1,2,3,6,4,604552.8,302276.4,0,0,0,0,0,0,2821.2464,11392.81,3920.073,7472.736,0,0,0,0,0,0,24339,2,32401.9996992759,2,0,0
14944,2,217,211,65,2,6,1,2,4,8,4,88869.2616,0,0,0,17834.3076,0,29421.5696,0,0,3554.054,2414.109,1139.945,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
15019,1,111,111,79,1,6,1,1,3,4,3,21159.348,0,0,0,0,0,0,0,1108.3468,6020.328,754.5388,5265.789,35,0,0,0,0,0,14507,2,21174.1530548727,1,0.410586595535278,8693.8232421875
15095,1,150,151,26,2,1,5,2,3,6,4,121938.29976,59447.692,10.07588,0,0,0,0,0,3929.5932,6511.702,1060.714,5450.988,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
15101,2,183,159,62,2,1,1,2,3,4,3,144085.084,65493.22,0,0,0,0,0,0,2518.97,3050.9,793.9782,2256.922,0,0,0,0,0,0,14507,2,21174.1530548727,2,0,0
15127,2,30,37,28,1,1,1,2,4,4,3,110834.68,38288.344,0,0,0,0,0,0,1712.8996,11938.77,1549.555,10389.22,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
15334,1,71,71,31,2,1,5,2,4,4,4,145596.466,40807.314,0,4030.352,0,0,0,0,2015.176,5353.344,1214.32,4139.024,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
15420,1,69,69,59,2,1,3,2,5,9,4,118593.1076,83629.804,0,0,0,0,0,1209.1056,0,3769.621,1880.638,1888.983,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
15429,1,187,187,39,2,1,1,2,4,7,1,27204.876,9068.292,0,0,0,0,0,0,0,0,0,0,0,0,0,1170.4,0,1170.4,24339,2,32401.9996992759,2,0,0
15444,1,23,23,34,2,1,1,2,4,9,3,161214.08,110834.68,0,0,0,0,0,2518.97,0,7109.791,723.4025,6386.388,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
15472,1,285,285,46,2,1,4,2,3,4,1,9874.3624,9874.3624,0,0,0,0,0,0,916.90508,2.07576,2.07576,0,35,0,2274,0,0,2274,12486,1,15017.1298261508,1,0.263075023889542,3950.6318359375
15641,2,126,89,16,1,6,5,2,1,4,1,37280.756,0,0,0,0,0,0,0,1108.3468,0,0,0,0,0,0,0,0,0,16543,2,22660.9278954915,2,0,0
15755,1,249,248,49,1,1,3,2,2,4,2,39295.932,39295.932,0,0,0,0,0,0,725.46336,960.4127,41.5152,918.8975,0,0,0,0,0,0,12486,2,15017.1298261508,2,0,0
15766,1,94,94,63,2,6,5,1,3,4,4,11788.7796,0,0,0,11788.7796,0,0,0,785.91864,2243.897,2243.897,0,35,0,1746,0,0,1746,12486,1,15017.1298261508,1,0.24160723388195,3628.24731445313
15907,2,292,197,41,1,6,5,2,1,3,1,9874.3624,0,0,0,0,0,0,0,906.8292,6.227281,6.227281,0,21,0,4798,0,0,4798,16072,1,21174.1530548727,1,0.278052359819412,5887.5234375
15962,1,46,46,64,2,6,1,2,4,9,2,51588.5056,0,0,0,6247.0456,0,1007.588,1511.382,0,174.3638,174.3638,0,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
15966,5,42,45,29,2,6,5,2,2,6,1,53452.5434,0,0,0,0,0,0,0,1410.6232,142.1896,142.1896,0,35,637.2,0,0,0,0,30288,2,43036.3761772217,2,0,0
16001,1,326,326,72,2,1,2,2,3,9,4,254758.54992,216631.42,40.30352,0,38086.8264,0,0,4836.4224,0,2757.689,59.15916,2698.53,0,0,0,0,0,0,11511,2,15017.1298261508,2,0,0
16260,1,74,74,67,1,6,2,1,2,4,3,28968.155,0,0,0,18438.8604,0,9975.1212,0,846.37392,1356.924,703.6827,653.2417,35,0,490,0,0,490,11511,2,15017.1298261508,2,0,0
16261,2,83,94,28,1,1,1,2,3,6,4,80607.04,80607.04,0,0,0,0,0,0,3022.764,3008.814,1478.979,1529.835,0,0,0,0,0,0,16072,2,21174.1530548727,2,0,0
16263,2,198,192,58,2,1,1,2,5,9,2,111338.474,35265.58,0,0,0,0,0,1511.382,0,3885.823,857.2889,3028.534,0,0,0,0,0,0,18774,2,32401.9996992759,2,0,0
16269,1,113,113,77,2,6,2,1,4,4,1,12091.056,0,0,0,12091.056,0,0,0,1007.588,14.53032,14.53032,0,0,0,0,0,0,0,11511,2,15017.1298261508,1,0.191621452569962,2877.60424804688
